"Lon","Lat","NAMES","DATE","TYPE"
-88.60707,48.78009,"May 2001",2007-02-06 06:00:00,"Class_B"
-93.33372,48.60873,"1975",2007-02-05 06:00:00,"Class_B"
-79.40278,46.30688,"May 2005",2007-01-30 06:00:00,"Class_B"
-83.70184,46.29871,"November 2005",2005-11-01 06:00:00,"Class_B"
-75.98326,45.33788,"November 1984",2007-01-16 06:00:00,"Class_B"
-79.72499,47.05556,"August 2005",2006-04-08 06:00:00,"Class_B"
-76.06987,44.77658,"August apx 1979",2007-02-19 06:00:00,"Class_B"
-92.76801,49.77521,"September 2006",2007-02-09 06:00:00,"Class_B"
-78.90285,45.50396,"November 2002",2007-01-15 06:00:00,"Class_B"
-84.68153,47.5889,"August 2004",2007-01-29 06:00:00,"Class_B"
-84.71373,47.98577,"September 2004",2007-01-31 06:00:00,"Class_B"
-78.4529,44.1664,"August 2006",2007-02-04 06:00:00,"Class_B"
-78.93061,45.65532,"July 2004",2007-03-25 06:00:00,"Class_B"
-90.44405,48.6055,"August 2005",2005-08-01 06:00:00,"Class_B"
-80.60455,44.37775,"August 1995",1996-08-01 06:00:00,"Class_B"
-76.91354,44.70596,"December 2008",2008-12-26 06:00:00,"Class_B"
-89.30945,48.3766,"December 1958",1958-12-01 06:00:00,"Class_B"
-78.92731,45.61785,"July 2009",2009-07-13 06:00:00,"Class_B"
-91.41945,48.0715,"July 2009",2009-07-13 06:00:00,"Class_B"
-83.47763,46.10293,"June 2007",2007-06-24 06:00:00,"Class_B"
-89.2351,48.57605,"August '91 or'92",1991-08-01 06:00:00,"Class_B"
-76.3948,44.6925,"July 2010",2010-07-02 06:00:00,"Class_B"
-69.55,57.81,"August 2003",2003-08-29 06:00:00,"Class_B"
-76.601,45.737,"June 2003",2003-06-07 06:00:00,"Class_B"
-78.64526,47.38115,"September 2002-2003",2007-01-31 06:00:00,"Class_B"
-76.85125,45.95625,"November 2004",2004-11-01 06:00:00,"Class_B"
-110.13,49.75,"July 2001",2001-07-14 06:00:00,"Class_B"
-106.0525,52.94971,"September 2005",2005-09-15 06:00:00,"Class_B"
-107.7171,54.31648,"April 2006",2006-04-13 06:00:00,"Class_B"
-105.8799,53.7312,"September 2004",2004-09-29 06:00:00,"Class_B"
-103.9236,52.60837,"July 1995",1995-07-01 06:00:00,"Class_B"
-136.2924,62.0875,"1995",1995-06-14 06:00:00,"Class_B"
-107.7,38.48959,"August 1996",1996-08-24 06:00:00,"Class_B"
-106.3681,37.1137,"April 2000",2000-04-19 06:00:00,"Class_B"
-106.1143,39.2026,"August 2000",2000-09-21 06:00:00,"Class_B"
-105.4458,40.025,"October 1971",1971-10-01 07:00:00,"Class_B"
-107.1771,37.19583,"December 2000",2000-12-20 06:00:00,"Class_B"
-105.4917,38.93333,"September 2000",2000-09-01 06:00:00,"Class_B"
-106.6035,39.4627,"August 2000",2000-09-19 06:00:00,"Class_B"
-106.3466,38.60124,"1997",1997-11-01 06:00:00,"Class_B"
-105.8226,39.40305,"August 1998",1998-09-04 06:00:00,"Class_B"
-105.1744,38.71225,"October 1986",1986-10-01 07:00:00,"Class_B"
-105.3812,38.9,"May 2001",2001-05-12 06:00:00,"Class_B"
-107.575,38.90833,"August 1964",1964-08-30 07:00:00,"Class_B"
-106.0417,39.20834,"2000",2001-09-30 06:00:00,"Class_B"
-105.0354,38.71145,"November 2001",2001-11-05 06:00:00,"Class_B"
-106.3625,39.225,"August 1998",2001-07-30 06:00:00,"Class_B"
-106.171,39.3045,"August 2002",2002-08-31 06:00:00,"Class_B"
-105.0138,39.0621,"October 2002",2002-10-09 06:00:00,"Class_B"
-107.9584,37.70835,"June 2003",2003-08-02 06:00:00,"Class_B"
-108.1292,37.4125,"February 1997",2003-08-30 06:00:00,"Class_B"
-107.4667,37.38334,"June 2004",2004-06-01 06:00:00,"Class_B"
-106.7084,40.55415,"October circa 1978",1978-10-18 07:00:00,"Class_B"
-105.0787,39.4455,"October 2005",2005-10-07 06:00:00,"Class_B"
-106.1215,39.29325,"September 2005",2005-09-09 06:00:00,"Class_B"
-107.4381,40.00385,"October 2005",2005-10-17 06:00:00,"Class_B"
-107.1971,37.89225,"June 2006",2006-06-10 06:00:00,"Class_B"
-106.7522,39.01577,"August 2004",2004-08-01 06:00:00,"Class_B"
-107.8708,40.277,"November 2006",2006-11-04 06:00:00,"Class_B"
-106.7682,40.4805,"2004",2004-01-15 06:00:00,"Class_B"
-106.3325,37.3199,"September 2005",2005-09-20 06:00:00,"Class_B"
-108.1098,38.9969,"October 1987",1987-10-15 07:00:00,"Class_B"
-106.541,37.2362,"September 2001",2001-09-15 06:00:00,"Class_B"
-106.6735,39.879,"November 2005",2005-11-07 06:00:00,"Class_B"
-106.4745,37.26505,"June 2008",2008-06-21 06:00:00,"Class_B"
-106.4213,39.15735,"September 2001",2001-09-04 06:00:00,"Class_B"
-107.501,37.33815,"October 2008",2008-10-12 06:00:00,"Class_B"
-105.275,38.91,"September 1997",1997-09-20 06:00:00,"Class_B"
-72.46315,41.51105,"November 2004",2006-01-17 06:00:00,"Class_B"
-73.00099,41.86425,"November 1987",1987-11-01 06:00:00,"Class_B"
-82.75685,29.10855,"August 1981",1981-08-15 06:00:00,"Class_B"
-82.42065,28.76465,"July 1983",1983-07-16 06:00:00,"Class_B"
-82.03495,29.01175,"October 2000",2000-10-28 06:00:00,"Class_B"
-80.933,28.9935,"October 1998 & 1999",1999-10-15 06:00:00,"Class_B"
-81.31985,28.662,"October 1981",1981-10-15 07:00:00,"Class_B"
-81.07385,25.782,"February 1992",1992-02-15 06:00:00,"Class_B"
-81.59005,29.08405,"October 1996",1996-10-15 06:00:00,"Class_B"
-81.8642,28.021,"1979 or 80",1980-07-15 06:00:00,"Class_B"
-80.5158,25.4817,"March 1971-72",1972-03-15 06:00:00,"Class_B"
-80.17845,26.28585,"1994",1994-09-15 06:00:00,"Class_B"
-80.86715,28.98195,"June 2001",2004-11-07 06:00:00,"Class_B"
-81.3142,25.84875,"March 2001",2001-03-01 06:00:00,"Class_B"
-81.95285,27.9664,"September 1985   86",1985-09-01 06:00:00,"Class_B"
-81.63025,29.12915,"June 1980",1980-06-30 06:00:00,"Class_B"
-85.4427,30.32305,"1972(?)",1972-05-15 07:00:00,"Class_B"
-81.8768,26.6685,"1963",2004-02-17 06:00:00,"Class_B"
-81.39806,30.0771,"January 2002",2006-10-07 06:00:00,"Class_B"
-82.1426,28.41655,"1978",2004-02-15 06:00:00,"Class_B"
-82.58765,29.1299,"1979",1979-10-01 07:00:00,"Class_B"
-85.0681,29.8398,"January 1998",1998-01-31 06:00:00,"Class_B"
-82.20475,27.1788,"1999",2004-08-05 06:00:00,"Class_B"
-81.30249,27.84434,"November 1985",1985-11-15 06:00:00,"Class_B"
-81.6143,26.6878,"2004",2004-12-04 06:00:00,"Class_B"
-87.00008,31.00009,"November 2002",2006-06-11 06:00:00,"Class_B"
-81.8945,29.0765,"March 1994",1994-03-01 06:00:00,"Class_B"
-81.45421,29.7788,"August 2005",2005-08-19 06:00:00,"Class_B"
-82.055,28.555,"June 1990",1990-06-01 06:00:00,"Class_B"
-81.4692,29.04865,"February 2005",2005-02-11 06:00:00,"Class_B"
-81.6455,26.529,"September 1982/83",1982-09-01 06:00:00,"Class_B"
-85.64108,30.28881,"October 2000",2000-10-14 06:00:00,"Class_B"
-81.71505,26.09729,"July 1980",2007-07-15 06:00:00,"Class_B"
-80.96515,27.35644,"August 2003",2003-08-15 06:00:00,"Class_B"
-81.898,28.917,"February 1980-1981",1980-02-01 06:00:00,"Class_B"
-81.649,28.966,"March 2006",2006-03-11 06:00:00,"Class_B"
-85.97701,30.993,"March 2006",2006-03-16 06:00:00,"Class_B"
-81.3615,26.0645,"1975",1975-09-01 07:00:00,"Class_B"
-81.49433,30.2637,"May 2006",2006-09-05 06:00:00,"Class_B"
-81.8995,27.8565,"About 1995",1995-05-01 06:00:00,"Class_B"
-81.1498,25.86895,"October 1997",1997-10-01 06:00:00,"Class_B"
-81.5545,28.5465,"September 2006",2006-09-02 06:00:00,"Class_B"
-80.98849,26.1699,"October 2006",2006-10-09 06:00:00,"Class_B"
-81.58581,27.9013,"December 2006",2006-12-01 06:00:00,"Class_B"
-80.27977,26.28516,"August 1985",2007-04-19 06:00:00,"Class_B"
-82.391,27.445,"November 2006",2006-11-26 06:00:00,"Class_B"
-81.89438,30.10534,"March 2007",2007-03-23 07:00:00,"Class_B"
-82.124,27.928,"May 1996",1996-05-01 06:00:00,"Class_B"
-81.356,25.953,"April 2005",2005-04-09 06:00:00,"Class_B"
-81.78879,28.99487,"1993",1993-07-01 06:00:00,"Class_B"
-81.8539,26.7621,"July 1983",1983-07-01 06:00:00,"Class_B"
-81.2521,26.283,"June 1987",1987-06-01 06:00:00,"Class_B"
-82.87125,30.26682,"July 1994",1994-06-15 06:00:00,"Class_B"
-85.11039,30.08341,"December 1995",1995-12-15 06:00:00,"Class_B"
-81.90182,30.03042,"October 2007",2007-10-15 06:00:00,"Class_B"
-82.8436,30.31709,"November 2007",2007-11-10 06:00:00,"Class_B"
-82.11083,28.54028,"September 2005",2005-09-01 06:00:00,"Class_B"
-81.303,25.901,"December 2007",2007-12-09 06:00:00,"Class_B"
-81.45354,28.80455,"March 2007",2007-03-15 07:00:00,"Class_B"
-85.685,30.79,"March 2005",2005-03-13 06:00:00,"Class_B"
-82.38086,30.07067,"November 1986",1986-11-15 06:00:00,"Class_B"
-81.14076,28.63434,"June 2008",2008-06-30 06:00:00,"Class_B"
-80.87379,25.19935,"1975-76",1975-06-18 07:00:00,"Class_B"
-86.68372,30.90529,"1993?",1993-10-15 07:00:00,"Class_B"
-81.9347,30.0461,"August 2008",2008-09-04 06:00:00,"Class_B"
-82.05391,29.56871,"October 2008",2008-10-10 06:00:00,"Class_B"
-86.65,30.75,"November 08",2008-11-11 06:00:00,"Class_B"
-82.4524,28.21492,"September 2004",2004-09-15 06:00:00,"Class_B"
-81.11927,28.48106,"March 2003",2003-03-15 06:00:00,"Class_B"
-81.8592,29.77291,"June 2007",2009-05-17 06:00:00,"Class_B"
-80.48412,26.91319,"November 1998",1998-11-22 06:00:00,"Class_B"
-82.28943,30.43412,"April 2006",2006-04-12 06:00:00,"Class_B"
-83.649,30.59612,"2006",2006-11-20 06:00:00,"Class_B"
-81.8992,30.25389,"June 2009",2009-06-18 06:00:00,"Class_B"
-87.265,30.9725,"November 2009",2009-11-21 06:00:00,"Class_B"
-82.0125,29.95301,"December 2009",2009-12-14 06:00:00,"Class_B"
-81.99105,27.07842,"October 2005",2005-10-20 06:00:00,"Class_B"
-81.80539,29.22079,"December 1974",1974-12-20 06:00:00,"Class_B"
-83.89289,30.11597,"November 1981",1981-11-21 06:00:00,"Class_B"
-82.20726,28.84542,"October 2010",2010-10-31 07:00:00,"Class_B"
-82.34611,28.90854,"March 1961",1961-03-18 06:00:00,"Class_B"
-82.92592,29.28942,"2007",2007-11-24 06:00:00,"Class_B"
-84.68864,34.0474,"May 1999",1999-05-08 06:00:00,"Class_B"
-84.7038,34.1226,"May 1999",1999-05-20 06:00:00,"Class_B"
-84.6971,34.1088,"June 1999",1999-06-16 06:00:00,"Class_B"
-84.20175,33.97005,"March 1974",1974-04-30 07:00:00,"Class_B"
-84.43484,32.0321,"1986",1986-06-15 06:00:00,"Class_B"
-85.4034,34.66005,"August 1998",1998-08-04 06:00:00,"Class_B"
-84.57616,34.36725,"1987",1987-09-01 06:00:00,"Class_B"
-81.88995,31.9621,"December 1995",1995-06-15 06:00:00,"Class_B"
-82.13665,33.4119,"June 1965",1965-06-15 07:00:00,"Class_B"
-84.50055,34.1962,"October 2003",2003-10-02 06:00:00,"Class_B"
-85.3297,34.77525,"October 2003",2003-10-07 06:00:00,"Class_B"
-80.89485,31.98125,"January 1976",1976-01-02 06:00:00,"Class_B"
-85.39171,34.66029,"November 1974",1974-11-01 06:00:00,"Class_B"
-82.2464,32.34705,"November 1982",1982-11-23 06:00:00,"Class_B"
-83.8329,34.7064,"June 1997",2005-06-15 06:00:00,"Class_B"
-84.25755,32.80865,"July 2004",2004-07-15 06:00:00,"Class_B"
-85.34145,34.69895,"January 1983",2007-01-16 06:00:00,"Class_B"
-83.76585,34.66255,"November 2005",2005-11-25 06:00:00,"Class_B"
-84.80283,33.81283,"June 2006",2006-07-05 06:00:00,"Class_B"
-83.07575,31.0614,"July 2006",2006-07-26 06:00:00,"Class_B"
-83.77232,34.37537,"December 2006",2006-12-31 06:00:00,"Class_B"
-85.3582,33.9844,"1984/1985",1984-10-01 07:00:00,"Class_B"
-82.77173,31.2137,"August 2003",2003-08-12 06:00:00,"Class_B"
-83.62215,34.71425,"2006-2007",2007-02-15 06:00:00,"Class_B"
-83.59509,34.4447,"August 1999",1999-08-13 06:00:00,"Class_B"
-81.34159,32.13781,"March 2007",2007-03-24 07:00:00,"Class_B"
-85.15337,33.81461,"December 2006",2006-12-18 06:00:00,"Class_B"
-81.47213,31.55762,"September 1987",1987-09-19 06:00:00,"Class_B"
-84.6216,34.8983,"April 2005",2005-04-21 06:00:00,"Class_B"
-82.4975,33.89761,"October 1978/79",1979-10-15 07:00:00,"Class_B"
-85.10299,34.4826,"August 2005",2005-08-15 06:00:00,"Class_B"
-84.0354,34.6527,"July 2005",2005-07-03 06:00:00,"Class_B"
-83.78375,34.78035,"October 1990- 2006",1990-10-20 07:00:00,"Class_B"
-84.02254,31.30062,"1977",1977-07-30 07:00:00,"Class_B"
-83.18237,34.94325,"February 2009",2009-02-22 06:00:00,"Class_B"
-83.6746,34.70107,"March 2009",2009-03-15 07:00:00,"Class_B"
-84.79601,33.796,"June 2006",2006-06-21 06:00:00,"Class_B"
-82.74675,31.30952,"November 2007",2007-11-15 06:00:00,"Class_B"
-84.78122,30.79456,"March 2011",2011-03-11 06:00:00,"Class_B"
-85.19659,34.17769,"June 2011",2011-06-20 06:00:00,"Class_B"
-96.01464,41.48453,"December 1999",1999-12-12 06:00:00,"Class_B"
-91.4261,40.4415,"February 1985",1985-02-15 06:00:00,"Class_B"
-94.3841,42.9074,"September 1977",1977-09-01 07:00:00,"Class_B"
-92.73979,41.02174,"January 1976",1976-01-14 06:00:00,"Class_B"
-96.47562,42.55576,"1970",1970-06-01 07:00:00,"Class_B"
-90.59601,41.65225,"February 1981",1981-02-04 06:00:00,"Class_B"
-91.75641,45.8618,"October 2006",2006-10-07 06:00:00,"Class_B"
-93.85965,40.8348,"May 2008",2008-05-28 06:00:00,"Class_B"
-90.55585,41.76392,"July 1989",1989-07-04 06:00:00,"Class_B"
-91.59415,41.76292,"1973",1973-07-01 07:00:00,"Class_B"
-92.06343,43.32922,"October 2010",2010-10-24 06:00:00,"Class_B"
-115.2088,46.2404,"September 1974",1974-09-14 07:00:00,"Class_B"
-113.8441,43.79615,"August 2004",2004-08-01 06:00:00,"Class_B"
-114.9221,44.14765,"September 2001",2001-09-01 06:00:00,"Class_B"
-112.6467,44.2548,"August 1997",1997-08-19 06:00:00,"Class_B"
-116.1842,48.15585,"February 2006",2006-02-10 06:00:00,"Class_B"
-116.322,47.0615,"October 1972",1972-10-01 07:00:00,"Class_B"
-116.6079,47.85001,"October 2005",2005-10-06 06:00:00,"Class_B"
-115.3106,44.14555,"June 2004",2004-06-19 06:00:00,"Class_B"
-115.8405,45.16792,"June 2006",2006-06-27 06:00:00,"Class_B"
-114.655,44.9625,"August 2000",2000-08-01 06:00:00,"Class_B"
-111.4418,43.61015,"November 2006",2008-04-12 06:00:00,"Class_B"
-116.0969,48.25206,"2000",2000-12-31 06:00:00,"Class_B"
-116.211,47.6835,"August 1981",1981-08-01 06:00:00,"Class_B"
-116.71,48.33,"August 2008",2008-08-19 06:00:00,"Class_B"
-116.4873,44.9166,"November 1979",1979-10-20 07:00:00,"Class_B"
-111.5212,42.35635,"June 2003",2003-06-21 06:00:00,"Class_B"
-115.8596,44.35978,"November 2009-2010",2009-11-01 06:00:00,"Class_B"
-89.952,39.115,"1978",1978-05-01 07:00:00,"Class_B"
-91.3883,40.3752,"May 2001",2001-05-16 06:00:00,"Class_B"
-88.3461,37.5,"August 2001",2001-08-16 06:00:00,"Class_B"
-89.1979,37.1142,"1990",2004-11-27 06:00:00,"Class_B"
-90.1498,40.04505,"December 1990 or 1991",2004-11-14 06:00:00,"Class_B"
-90.1534,38.8657,"May 2004",2004-11-07 06:00:00,"Class_B"
-87.97622,38.94564,"May 2000(?)",2000-05-06 06:00:00,"Class_B"
-89.34285,41.86395,"June 2003",2003-06-14 06:00:00,"Class_B"
-88.53872,42.075,"November 1984",1984-11-17 06:00:00,"Class_B"
-89.585,40.61,"October 2005",2005-10-06 06:00:00,"Class_B"
-90.1,41.6,"November 1986",1986-11-15 06:00:00,"Class_B"
-88.55,37.63,"November 2005",2005-11-18 06:00:00,"Class_B"
-88.50061,37.61404,"May 2006",2006-05-29 06:00:00,"Class_B"
-88.4375,41.625,"June 2006",2006-06-21 06:00:00,"Class_B"
-88.9319,37.61095,"2006",2006-07-28 06:00:00,"Class_B"
-87.7424,40.1527,"October 2005",2005-10-01 06:00:00,"Class_B"
-88.9487,37.72735,"December 1977",1977-12-31 06:00:00,"Class_B"
-89,39,"September 1998",1998-09-26 06:00:00,"Class_B"
-89.4205,38.0985,"1975",2007-10-15 06:00:00,"Class_B"
-88.65912,37.52127,"September 2007",2007-09-22 06:00:00,"Class_B"
-88.7476,37.228,"November 2008",2008-11-26 06:00:00,"Class_B"
-88.09506,42.17577,"2008",2008-05-13 06:00:00,"Class_B"
-89.04518,40.65639,"September 2009",2009-09-24 06:00:00,"Class_B"
-89.80123,38.90123,"December 2009",2009-12-18 06:00:00,"Class_B"
-90.28404,40.63267,"January 2010",2010-01-05 06:00:00,"Class_B"
-89.41539,41.90703,"February 2010",2010-02-28 06:00:00,"Class_B"
-89.73378,40.82944,"May 2010",2010-05-05 06:00:00,"Class_B"
-88.75705,39.44805,"August 2010",2010-08-07 06:00:00,"Class_B"
-89.56981,39.65749,"1978",1978-08-01 07:00:00,"Class_B"
-87.76622,41.63243,"November 2010",2010-11-02 07:00:00,"Class_B"
-89.95824,40.5634,"December 2008",2008-12-27 06:00:00,"Class_B"
-88.18031,41.89011,"January 2011",2011-01-04 06:00:00,"Class_B"
-89.99568,40.63281,"September 2009",2009-09-15 06:00:00,"Class_B"
-88.7584,37.2276,"May 2011",2011-05-03 06:00:00,"Class_B"
-88.62624,39.75616,"October 1999",1999-10-09 06:00:00,"Class_B"
-88.2886,42.1551,"February 2011",2011-02-03 06:00:00,"Class_B"
-89.68079,39.66676,"June 2011",2011-06-15 06:00:00,"Class_B"
-88.01345,41.207,"July 2011",2011-07-02 06:00:00,"Class_B"
-89.599,40.8365,"August 2011",2011-08-14 06:00:00,"Class_B"
-86.911,40.9847,"1988",2005-01-26 06:00:00,"Class_B"
-86.23506,38.4191,"June 2004",2004-06-12 06:00:00,"Class_B"
-86.19055,38.43235,"May 2006",2006-05-30 06:00:00,"Class_B"
-86.05825,39.2152,"July 2006",2006-07-06 06:00:00,"Class_B"
-87.41805,38.1579,"July 2006",2006-07-02 06:00:00,"Class_B"
-85.5045,40.7219,"July 1989/90",1990-07-01 06:00:00,"Class_B"
-85.01295,39.06565,"August 1982",1982-08-01 06:00:00,"Class_B"
-85.84489,38.73725,"October 1992",1992-10-20 07:00:00,"Class_B"
-86.81714,39.74356,"December 2008",2008-12-01 06:00:00,"Class_B"
-86.93636,39.72848,"August 2006",2006-08-01 06:00:00,"Class_B"
-87.08955,39.9347,"July 2009",2009-07-01 06:00:00,"Class_B"
-87.0796,40.38335,"July 2010",2010-07-10 06:00:00,"Class_B"
-85.3149,39.98705,"October 1975",1975-10-01 07:00:00,"Class_B"
-85.57069,40.74765,"July 2002",2002-07-01 06:00:00,"Class_B"
-86.49139,39.02502,"October 2009",2009-10-22 06:00:00,"Class_B"
-85.95914,38.39027,"October 2010",2010-10-05 06:00:00,"Class_B"
-86.4324,39.3804,"July 2011",2011-07-09 06:00:00,"Class_B"
-95.35479,37.44208,"October 1975",1975-10-01 07:00:00,"Class_B"
-98.12825,37.641,"October 2000",2000-10-14 06:00:00,"Class_B"
-97.424,37.7715,"1984",1998-05-24 06:00:00,"Class_B"
-94.97862,37.7684,"August 2001",2001-08-17 06:00:00,"Class_B"
-94.7844,37.4253,"June 1982",1982-06-05 06:00:00,"Class_B"
-94.9,39.3716,"1976",2005-01-08 06:00:00,"Class_B"
-95.488,39.1441,"February 2005",2005-02-26 06:00:00,"Class_B"
-95.74633,39.06381,"April 2005",2005-04-26 06:00:00,"Class_B"
-95.70296,38.76635,"August 1984",1984-08-15 06:00:00,"Class_B"
-87.40585,37.2402,"August 2000",2000-08-15 06:00:00,"Class_B"
-82.89059,38.33885,"1980-1983",1983-01-15 06:00:00,"Class_B"
-85.89175,38.14415,"1971",1971-08-01 07:00:00,"Class_B"
-82.643,38.16205,"1995",1995-08-01 06:00:00,"Class_B"
-83.49205,37.2731,"July 1986",1986-07-01 06:00:00,"Class_B"
-85.26247,37.41098,"August 1978-1988",1978-08-17 07:00:00,"Class_B"
-82.353,37.49993,"early90s",1992-12-25 06:00:00,"Class_B"
-86.0163,37.1496,"June 2003",2005-02-04 06:00:00,"Class_B"
-83.21735,37.28205,"January 1984",1984-01-14 06:00:00,"Class_B"
-86.1358,37.3817,"August 1975-77",1975-08-09 07:00:00,"Class_B"
-85.359,37.689,"July 2006",2006-07-12 06:00:00,"Class_B"
-82.70584,38.53082,"January 1996",1996-01-16 06:00:00,"Class_B"
-86.1425,36.772,"April 2002",2002-04-15 06:00:00,"Class_B"
-85.67188,37.7755,"November 1978",1978-11-15 06:00:00,"Class_B"
-83.69043,37.83438,"October 2008",2008-10-22 06:00:00,"Class_B"
-83.16293,36.89771,"October 2008",2008-10-15 06:00:00,"Class_B"
-82.81679,37.19822,"September 2003",2003-09-01 06:00:00,"Class_B"
-85.00044,38.63813,"January 2010",2010-01-14 06:00:00,"Class_B"
-83.79678,37.65805,"October 2009",2009-10-13 06:00:00,"Class_B"
-87.64487,37.3141,"August 2000",2000-08-15 06:00:00,"Class_B"
-82.74595,37.22604,"March 2010",2010-03-26 07:00:00,"Class_B"
-82.70393,38.11509,"April 2010",2010-04-13 06:00:00,"Class_B"
-92.64896,30.8346,"October 1980",1980-11-15 06:00:00,"Class_B"
-93.4386,32.4197,"1979",1979-06-15 07:00:00,"Class_B"
-91.0955,30.96745,"January 2001",2001-01-28 06:00:00,"Class_B"
-90.6763,30.509,"January 97-98",1997-01-04 06:00:00,"Class_B"
-93.36627,32.45763,"1976",1976-07-14 07:00:00,"Class_B"
-91.84467,31.08774,"1925",1925-10-14 06:00:00,"Class_B"
-89.81163,30.85052,"June 1991 & 2008",1991-06-01 06:00:00,"Class_B"
-92.28034,31.41787,"February 2010",2010-02-15 06:00:00,"Class_B"
-70.97559,42.12697,"July 1979",1979-07-13 07:00:00,"Class_B"
-70.48792,41.73125,"December 1977-8",1977-12-15 06:00:00,"Class_B"
-70.75587,42.17865,"November 2000",2000-11-25 06:00:00,"Class_B"
-70.97708,41.60551,"January 2009",2009-05-17 06:00:00,"Class_B"
-70.89049,41.83664,"March 2009",2009-11-17 06:00:00,"Class_B"
-71.80123,42.54334,"June 2010",2010-11-08 06:00:00,"Class_B"
-72.82665,42.08179,"December 2010",2011-08-14 06:00:00,"Class_B"
-76.53862,39.01142,"1972-73",1972-08-15 07:00:00,"Class_B"
-77.4608,39.21564,"August 1994",1994-08-15 06:00:00,"Class_B"
-76.54514,38.81639,"September 2005",2005-09-14 06:00:00,"Class_B"
-76.811,39.11378,"May 2008",2008-05-01 06:00:00,"Class_B"
-76.78496,39.06245,"July 2006",2006-07-21 06:00:00,"Class_B"
-78.32549,39.64819,"May 1989",1989-05-15 06:00:00,"Class_B"
-76.6691,39.6946,"May 2011",2011-05-14 06:00:00,"Class_B"
-68.8405,46.1333,"November ~1970",1970-11-15 06:00:00,"Class_B"
-83.59014,42.285,"February 2001",2001-02-15 06:00:00,"Class_B"
-88.16361,47.232,"November 2001",2001-11-15 06:00:00,"Class_B"
-85.49639,46.52889,"February 1972",1972-02-25 06:00:00,"Class_B"
-89.31389,46.87111,"July 2002",2002-07-20 06:00:00,"Class_B"
-86.81917,46.01278,"July 1986",1986-07-15 06:00:00,"Class_B"
-84.4587,41.79639,"2003",2003-05-01 06:00:00,"Class_B"
-83.51418,44.6375,"November 1985",2003-11-07 06:00:00,"Class_B"
-86.075,43.103,"July 1994",1994-07-16 06:00:00,"Class_B"
-86.5153,42.0288,"Maybe 1974",1974-12-15 06:00:00,"Class_B"
-84.47611,44.82167,"July 2000",2000-07-15 06:00:00,"Class_B"
-83.55718,42.15965,"June 1999",1999-06-19 06:00:00,"Class_B"
-83.86097,42.36639,"August 2004",2004-08-31 06:00:00,"Class_B"
-85.27652,43.60667,"September 1982",1982-09-15 06:00:00,"Class_B"
-85.77714,44.64535,"February 1984",1984-02-11 06:00:00,"Class_B"
-84.20835,41.80832,"1995",1995-06-01 06:00:00,"Class_B"
-84.16389,44.53665,"July 2006",2006-07-09 06:00:00,"Class_B"
-86.09081,44.5976,"October 1984",1984-10-01 07:00:00,"Class_B"
-85.93575,44.4887,"November mid 1990's",1995-11-15 06:00:00,"Class_B"
-87.3459,46.34445,"January 2007",2007-01-19 06:00:00,"Class_B"
-86.0221,45.9796,"July 2006",2006-07-11 06:00:00,"Class_B"
-86.42896,44.091,"November 2006",2006-11-20 06:00:00,"Class_B"
-85.95915,42.4637,"June 2007",2007-06-20 06:00:00,"Class_B"
